lot,round,checked_at_utc,page,locale,ua_label,status,pass,url,final_url,expected_heading,has_country_heading,expected_href,has_cross_country_href,canonical,robots,noindex,content_language_header,cf_cache_status,cf_ray,x_request_id,x_dc,server_timing_theme,server_timing_pageType,server_timing_servedBy,server_timing_requestID,server_timing_edge,server_timing_country,server_timing_cmp,html_len,html_sha256_16,evidence_snippet,error
MW-GEO-LANDINGS-SPAIN-FRANCE-INTERNAL-LINKING-STOREFRONT-RENDER-SHARD-DIAG-012O5,2,2026-07-04T15:01:33.451516+00:00,france,en,googlebot,200,FAIL,https://www.matchwalls.com/en/pages/french-wallpaper,https://www.matchwalls.com/en/pages/french-wallpaper,Wallpaper by country,False,/en/pages/spain-wallpaper,False,https://www.matchwalls.com/en/pages/french-wallpaper,,False,en-ES,DYNAMIC,a15f018418534f18-MAD,ba09bb07-0fa2-4d33-b538-f953e5dc411f-1783177293,"gcp-europe-west1,gcp-europe-west1,gcp-europe-west1",178399019384,page,tn2g,ba09bb07-0fa2-4d33-b538-f953e5dc411f-1783177293,MAD,ES,3.ampS_ESCT_t_f_hbYpEh2SSJGS5q5*EMyXhg,548582,dd74012908cd6792,"2> <p>If you are looking for wallpaper in Paris, Lyon, Toulouse, Marseille, Bordeaux, Nantes, Lille, Nice, Montpellier or Strasbourg, MatchWalls can be a starting point for choosing the right design, material and samples before launching your project.</p> <h2>Frequently asked questions</h2> <h3>Can I order samples before buying?</h3> <p>Yes. Samples allow you to check colour, texture and finish before choosing the final wallpaper or mural.</p> <h3>Does MatchWalls work with professionals?</h3> <p>Yes. MatchWalls sup",
MW-GEO-LANDINGS-SPAIN-FRANCE-INTERNAL-LINKING-STOREFRONT-RENDER-SHARD-DIAG-012O5,2,2026-07-04T15:01:34.167561+00:00,france,en,bingbot,200,FAIL,https://www.matchwalls.com/en/pages/french-wallpaper,https://www.matchwalls.com/en/pages/french-wallpaper,Wallpaper by country,False,/en/pages/spain-wallpaper,False,https://www.matchwalls.com/en/pages/french-wallpaper,,False,en-ES,DYNAMIC,a15f0188790c7519-MAD,6812822d-6dfa-4051-b8af-f3fb80235dca-1783177294,"gcp-europe-west1,gcp-europe-west1,gcp-europe-west1",178399019384,page,28zs,6812822d-6dfa-4051-b8af-f3fb80235dca-1783177294,MAD,ES,3.ampS_ESCT_t_f_RMKXvzJmR6i9a27xXpjZ6A,548582,8847733affe88f79,"2> <p>If you are looking for wallpaper in Paris, Lyon, Toulouse, Marseille, Bordeaux, Nantes, Lille, Nice, Montpellier or Strasbourg, MatchWalls can be a starting point for choosing the right design, material and samples before launching your project.</p> <h2>Frequently asked questions</h2> <h3>Can I order samples before buying?</h3> <p>Yes. Samples allow you to check colour, texture and finish before choosing the final wallpaper or mural.</p> <h3>Does MatchWalls work with professionals?</h3> <p>Yes. MatchWalls sup",
MW-GEO-LANDINGS-SPAIN-FRANCE-INTERNAL-LINKING-STOREFRONT-RENDER-SHARD-DIAG-012O5,2,2026-07-04T15:01:34.830818+00:00,france,en,generic_ai_search,200,FAIL,https://www.matchwalls.com/en/pages/french-wallpaper,https://www.matchwalls.com/en/pages/french-wallpaper,Wallpaper by country,False,/en/pages/spain-wallpaper,False,https://www.matchwalls.com/en/pages/french-wallpaper,,False,en-ES,DYNAMIC,a15f018cbe78d943-MAD,480990c7-12eb-4d9a-8e93-42a5f6f06027-1783177294,"gcp-europe-west1,gcp-europe-west1,gcp-europe-west1",178399019384,page,hl9t,480990c7-12eb-4d9a-8e93-42a5f6f06027-1783177294,MAD,ES,3.ampS_ESCT_t_f_E36DyHoWSOSj*WNe45tG7A,548582,dd74012908cd6792,"2> <p>If you are looking for wallpaper in Paris, Lyon, Toulouse, Marseille, Bordeaux, Nantes, Lille, Nice, Montpellier or Strasbourg, MatchWalls can be a starting point for choosing the right design, material and samples before launching your project.</p> <h2>Frequently asked questions</h2> <h3>Can I order samples before buying?</h3> <p>Yes. Samples allow you to check colour, texture and finish before choosing the final wallpaper or mural.</p> <h3>Does MatchWalls work with professionals?</h3> <p>Yes. MatchWalls sup",
MW-GEO-LANDINGS-SPAIN-FRANCE-INTERNAL-LINKING-STOREFRONT-RENDER-SHARD-DIAG-012O5,2,2026-07-04T15:01:35.484110+00:00,france,fr,browser_chrome,200,FAIL,https://www.matchwalls.com/fr/pages/papier-peint-en-france,https://www.matchwalls.com/fr/pages/papier-peint-en-france,Papier peint par pays,False,/fr/pages/papier-peint-en-espagne,False,https://www.matchwalls.com/fr/pages/papier-peint-en-france,,False,fr-ES,DYNAMIC,a15f0190ea4b26a9-MAD,ef3698d6-86b4-40ea-b884-a2523452cca9-1783177295,"gcp-europe-west1,gcp-europe-west1,gcp-europe-west1",178399019384,page,nk89,ef3698d6-86b4-40ea-b884-a2523452cca9-1783177295,MAD,ES,3.ampS_ESCT_t_f_ew8IHH0xSoiLHDfXcWdB1Q,552006,f06d085a1ad38bda,"<!doctype html> <html class=""no-js"" lang=""fr"" dir=""ltr""> <head> <script type=""text/javascript""> (function (c, l, a, r, i, t, y) { c[a] = c[a] || function () { (c[a].q = c[a].q || []).push(arguments); }; t = l.createElement(r); t.async = 1; t.src = 'https://www.clarity.ms/tag/' + i; y = l.getElements",
MW-GEO-LANDINGS-SPAIN-FRANCE-INTERNAL-LINKING-STOREFRONT-RENDER-SHARD-DIAG-012O5,2,2026-07-04T15:01:36.400480+00:00,france,fr,googlebot,200,FAIL,https://www.matchwalls.com/fr/pages/papier-peint-en-france,https://www.matchwalls.com/fr/pages/papier-peint-en-france,Papier peint par pays,False,/fr/pages/papier-peint-en-espagne,False,https://www.matchwalls.com/fr/pages/papier-peint-en-france,,False,fr-ES,DYNAMIC,a15f01966f66547b-MAD,3dd45b6c-3127-420b-908d-e1e6794fb022-1783177296,"gcp-europe-west1,gcp-europe-west1,gcp-europe-west1",178399019384,page,znh4,3dd45b6c-3127-420b-908d-e1e6794fb022-1783177296,MAD,ES,3.ampS_ESCT_t_f_2eUOIXdtTmOFcCMgk6xj6Q,552006,f06d085a1ad38bda,"<!doctype html> <html class=""no-js"" lang=""fr"" dir=""ltr""> <head> <script type=""text/javascript""> (function (c, l, a, r, i, t, y) { c[a] = c[a] || function () { (c[a].q = c[a].q || []).push(arguments); }; t = l.createElement(r); t.async = 1; t.src = 'https://www.clarity.ms/tag/' + i; y = l.getElements",
MW-GEO-LANDINGS-SPAIN-FRANCE-INTERNAL-LINKING-STOREFRONT-RENDER-SHARD-DIAG-012O5,2,2026-07-04T15:01:37.093390+00:00,france,fr,bingbot,200,FAIL,https://www.matchwalls.com/fr/pages/papier-peint-en-france,https://www.matchwalls.com/fr/pages/papier-peint-en-france,Papier peint par pays,False,/fr/pages/papier-peint-en-espagne,False,https://www.matchwalls.com/fr/pages/papier-peint-en-france,,False,fr-ES,DYNAMIC,a15f019adaf51527-MAD,366451f1-0702-4119-914d-3044fa17d666-1783177297,"gcp-europe-west1,gcp-europe-west1,gcp-europe-west1",178399019384,page,kzpw,366451f1-0702-4119-914d-3044fa17d666-1783177297,MAD,ES,3.ampS_ESCT_t_f_JC23o1ckTemr7VHSaOnwIg,552006,b40f4f34fc7aa429,"<!doctype html> <html class=""no-js"" lang=""fr"" dir=""ltr""> <head> <script type=""text/javascript""> (function (c, l, a, r, i, t, y) { c[a] = c[a] || function () { (c[a].q = c[a].q || []).push(arguments); }; t = l.createElement(r); t.async = 1; t.src = 'https://www.clarity.ms/tag/' + i; y = l.getElements",
MW-GEO-LANDINGS-SPAIN-FRANCE-INTERNAL-LINKING-STOREFRONT-RENDER-SHARD-DIAG-012O5,2,2026-07-04T15:01:37.888990+00:00,france,fr,generic_ai_search,200,PASS,https://www.matchwalls.com/fr/pages/papier-peint-en-france,https://www.matchwalls.com/fr/pages/papier-peint-en-france,Papier peint par pays,True,/fr/pages/papier-peint-en-espagne,True,https://www.matchwalls.com/fr/pages/papier-peint-en-france,,False,fr-ES,DYNAMIC,a15f019fef340b7a-MAD,fbc31199-2ba0-4b7d-9f27-4a8dad5c11d7-1783177297,"gcp-europe-west1,gcp-europe-west1,gcp-europe-west1",178399019384,page,v5pc,fbc31199-2ba0-4b7d-9f27-4a8dad5c11d7-1783177297,MAD,ES,3.ampS_ESCT_t_f_LjXRwgkWTiS*Y5aVmZFrJw,552347,7285df0327a746ee,"servir de point de départ pour choisir un design, un matériau et des échantillons avant de lancer votre projet.</p> <h2>Papier peint par pays</h2><p>Vous consultez les solutions pour la France. Si votre projet se situe en Espagne ou si vous souhaitez comparer les options pour un autre marché, consultez notre guide du <a href=""/fr/pages/papier-peint-en-espagne"">papier peint en Espagne</a>.</p> <h2>Questions fréquentes</h2> <h3>Puis-je commander des échantillons avant d’acheter",
MW-GEO-LANDINGS-SPAIN-FRANCE-INTERNAL-LINKING-STOREFRONT-RENDER-SHARD-DIAG-012O5,2,2026-07-04T15:01:38.569207+00:00,france,de,browser_chrome,200,FAIL,https://www.matchwalls.com/de/pages/franzosische-tapete,https://www.matchwalls.com/de/pages/franzosische-tapete,Tapeten nach Land,False,/de/pages/spanien-tapete,False,https://www.matchwalls.com/de/pages/franzosische-tapete,,False,de-ES,DYNAMIC,a15f01a48d0f807e-MAD,f16992b4-1451-4e7d-a659-e8fbb33c7663-1783177298,"gcp-europe-west1,gcp-europe-west1,gcp-europe-west1",178399019384,page,m7x4,f16992b4-1451-4e7d-a659-e8fbb33c7663-1783177298,MAD,ES,3.ampS_ESCT_t_f_1sgQESStSfedv6ypvISOLQ,550653,a0a28c1f59e260f2,"<!doctype html> <html class=""no-js"" lang=""de"" dir=""ltr""> <head> <script type=""text/javascript""> (function (c, l, a, r, i, t, y) { c[a] = c[a] || function () { (c[a].q = c[a].q || []).push(arguments); }; t = l.createElement(r); t.async = 1; t.src = 'https://www.clarity.ms/tag/' + i; y = l.getElements",
MW-GEO-LANDINGS-SPAIN-FRANCE-INTERNAL-LINKING-STOREFRONT-RENDER-SHARD-DIAG-012O5,2,2026-07-04T15:01:39.538495+00:00,france,de,googlebot,200,FAIL,https://www.matchwalls.com/de/pages/franzosische-tapete,https://www.matchwalls.com/de/pages/franzosische-tapete,Tapeten nach Land,False,/de/pages/spanien-tapete,False,https://www.matchwalls.com/de/pages/franzosische-tapete,,False,de-ES,DYNAMIC,a15f01aa09f3ecaf-MAD,b88d8c17-3966-4fff-a22c-397359a210bf-1783177299,"gcp-europe-west1,gcp-europe-west1,gcp-europe-west1",178399019384,page,7dhp,b88d8c17-3966-4fff-a22c-397359a210bf-1783177299,MAD,ES,3.ampS_ESCT_t_f_CCQl25GDRw2ANIV8Y8FQ7Q,550653,a0a28c1f59e260f2,"<!doctype html> <html class=""no-js"" lang=""de"" dir=""ltr""> <head> <script type=""text/javascript""> (function (c, l, a, r, i, t, y) { c[a] = c[a] || function () { (c[a].q = c[a].q || []).push(arguments); }; t = l.createElement(r); t.async = 1; t.src = 'https://www.clarity.ms/tag/' + i; y = l.getElements",
MW-GEO-LANDINGS-SPAIN-FRANCE-INTERNAL-LINKING-STOREFRONT-RENDER-SHARD-DIAG-012O5,2,2026-07-04T15:01:40.226619+00:00,france,de,bingbot,200,FAIL,https://www.matchwalls.com/de/pages/franzosische-tapete,https://www.matchwalls.com/de/pages/franzosische-tapete,Tapeten nach Land,False,/de/pages/spanien-tapete,False,https://www.matchwalls.com/de/pages/franzosische-tapete,,False,de-ES,DYNAMIC,a15f01ae5d61ec95-MAD,d08ab37b-a8f3-4cff-a8e3-fc84270ac1b3-1783177300,"gcp-europe-west1,gcp-europe-west1,gcp-europe-west1",178399019384,page,flj4,d08ab37b-a8f3-4cff-a8e3-fc84270ac1b3-1783177300,MAD,ES,3.ampS_ESCT_t_f_hsKDcbY3SL6e1uxoQsj4qQ,550653,507d392ab6e6cde6,"<!doctype html> <html class=""no-js"" lang=""de"" dir=""ltr""> <head> <script type=""text/javascript""> (function (c, l, a, r, i, t, y) { c[a] = c[a] || function () { (c[a].q = c[a].q || []).push(arguments); }; t = l.createElement(r); t.async = 1; t.src = 'https://www.clarity.ms/tag/' + i; y = l.getElements",
MW-GEO-LANDINGS-SPAIN-FRANCE-INTERNAL-LINKING-STOREFRONT-RENDER-SHARD-DIAG-012O5,2,2026-07-04T15:01:40.893818+00:00,france,de,generic_ai_search,200,FAIL,https://www.matchwalls.com/de/pages/franzosische-tapete,https://www.matchwalls.com/de/pages/franzosische-tapete,Tapeten nach Land,False,/de/pages/spanien-tapete,False,https://www.matchwalls.com/de/pages/franzosische-tapete,,False,de-ES,DYNAMIC,a15f01b29df2344b-MAD,a73eb57e-f6aa-460a-a01c-c52bc0b8f7ab-1783177300,"gcp-europe-west1,gcp-europe-west1,gcp-europe-west1",178399019384,page,zt9d,a73eb57e-f6aa-460a-a01c-c52bc0b8f7ab-1783177300,MAD,ES,3.ampS_ESCT_t_f_54ZGPi-oSvmadoeDbzyk9w,550653,507d392ab6e6cde6,"<!doctype html> <html class=""no-js"" lang=""de"" dir=""ltr""> <head> <script type=""text/javascript""> (function (c, l, a, r, i, t, y) { c[a] = c[a] || function () { (c[a].q = c[a].q || []).push(arguments); }; t = l.createElement(r); t.async = 1; t.src = 'https://www.clarity.ms/tag/' + i; y = l.getElements",
MW-GEO-LANDINGS-SPAIN-FRANCE-INTERNAL-LINKING-STOREFRONT-RENDER-SHARD-DIAG-012O5,2,2026-07-04T15:01:41.656610+00:00,france,nl,browser_chrome,200,PASS,https://www.matchwalls.com/nl/pages/frans-behang,https://www.matchwalls.com/nl/pages/frans-behang,Behang per land,True,/nl/pages/spanje-behang,True,https://www.matchwalls.com/nl/pages/frans-behang,,False,nl-ES,DYNAMIC,a15f01b79b8604ad-MAD,53df15e7-ea52-4783-bbf1-61786ad3cb32-1783177301,"gcp-europe-west1,gcp-europe-west1,gcp-europe-west1",178399019384,page,4kcx,53df15e7-ea52-4783-bbf1-61786ad3cb32-1783177301,MAD,ES,3.ampS_ESCT_t_f_ub39YQH*SkC3zm8kT3lJBQ,551254,71e546f6482b3f0d,"ourg, kan MatchWalls een startpunt zijn om ontwerp, materiaal en monsters te kiezen voordat u uw project start.</p> <h2>Behang per land</h2><p>U bekijkt de oplossingen voor Frankrijk. Als uw project zich in Spanje bevindt of als u opties voor een andere markt wilt vergelijken, bekijk dan de gids over <a href=""/nl/pages/spanje-behang"">behang in Spanje</a>.</p> <h2>Veelgestelde vragen</h2> <h3>Kan ik monsters bestellen voordat ik koop?</h3> <p>Ja. Monsters helpen om kleur, text",
MW-GEO-LANDINGS-SPAIN-FRANCE-INTERNAL-LINKING-STOREFRONT-RENDER-SHARD-DIAG-012O5,2,2026-07-04T15:01:42.407953+00:00,france,nl,googlebot,200,PASS,https://www.matchwalls.com/nl/pages/frans-behang,https://www.matchwalls.com/nl/pages/frans-behang,Behang per land,True,/nl/pages/spanje-behang,True,https://www.matchwalls.com/nl/pages/frans-behang,,False,nl-ES,DYNAMIC,a15f01bc19fa5874-MAD,9cb7dc32-99cc-467e-bcfe-f4aafe9a6ef7-1783177302,"gcp-europe-west1,gcp-europe-west1,gcp-europe-west1",178399019384,page,vr6m,9cb7dc32-99cc-467e-bcfe-f4aafe9a6ef7-1783177302,MAD,ES,3.ampS_ESCT_t_f_DVELfLmQTnqe5XRpqvVPeA,551254,71e546f6482b3f0d,"ourg, kan MatchWalls een startpunt zijn om ontwerp, materiaal en monsters te kiezen voordat u uw project start.</p> <h2>Behang per land</h2><p>U bekijkt de oplossingen voor Frankrijk. Als uw project zich in Spanje bevindt of als u opties voor een andere markt wilt vergelijken, bekijk dan de gids over <a href=""/nl/pages/spanje-behang"">behang in Spanje</a>.</p> <h2>Veelgestelde vragen</h2> <h3>Kan ik monsters bestellen voordat ik koop?</h3> <p>Ja. Monsters helpen om kleur, text",
MW-GEO-LANDINGS-SPAIN-FRANCE-INTERNAL-LINKING-STOREFRONT-RENDER-SHARD-DIAG-012O5,2,2026-07-04T15:01:43.104722+00:00,france,nl,bingbot,200,PASS,https://www.matchwalls.com/nl/pages/frans-behang,https://www.matchwalls.com/nl/pages/frans-behang,Behang per land,True,/nl/pages/spanje-behang,True,https://www.matchwalls.com/nl/pages/frans-behang,,False,nl-ES,DYNAMIC,a15f01c07bf604ad-MAD,378a4b83-dacc-47d1-803a-4d24e9394310-1783177303,"gcp-europe-west1,gcp-europe-west1,gcp-europe-west1",178399019384,page,jsgg,378a4b83-dacc-47d1-803a-4d24e9394310-1783177303,MAD,ES,3.ampS_ESCT_t_f_NnAEHq9URXCiwyLE2a41Kg,551254,71e546f6482b3f0d,"ourg, kan MatchWalls een startpunt zijn om ontwerp, materiaal en monsters te kiezen voordat u uw project start.</p> <h2>Behang per land</h2><p>U bekijkt de oplossingen voor Frankrijk. Als uw project zich in Spanje bevindt of als u opties voor een andere markt wilt vergelijken, bekijk dan de gids over <a href=""/nl/pages/spanje-behang"">behang in Spanje</a>.</p> <h2>Veelgestelde vragen</h2> <h3>Kan ik monsters bestellen voordat ik koop?</h3> <p>Ja. Monsters helpen om kleur, text",
MW-GEO-LANDINGS-SPAIN-FRANCE-INTERNAL-LINKING-STOREFRONT-RENDER-SHARD-DIAG-012O5,2,2026-07-04T15:01:43.782762+00:00,france,nl,generic_ai_search,200,FAIL,https://www.matchwalls.com/nl/pages/frans-behang,https://www.matchwalls.com/nl/pages/frans-behang,Behang per land,False,/nl/pages/spanje-behang,False,https://www.matchwalls.com/nl/pages/frans-behang,,False,nl-ES,DYNAMIC,a15f01c4bc29f768-MAD,3690c6d6-b828-48e8-888a-788049686112-1783177303,"gcp-europe-west1,gcp-europe-west1,gcp-europe-west1",178399019384,page,4wm2,3690c6d6-b828-48e8-888a-788049686112-1783177303,MAD,ES,3.ampS_ESCT_t_f_FrKnFT7aQASGXqIkmR3nLw,550953,14a73ecb7385370a,"e steden in Frankrijk</h2> <p>Als u behang zoekt voor Paris, Lyon, Toulouse, Marseille, Bordeaux, Nantes, Lille, Nice, Montpellier of Strasbourg, kan MatchWalls een startpunt zijn om ontwerp, materiaal en monsters te kiezen voordat u uw project start.</p> <h2>Veelgestelde vragen</h2> <h3>Kan ik monsters bestellen voordat ik koop?</h3> <p>Ja. Monsters helpen om kleur, textuur en afwerking te controleren voordat u het definitieve behang of de definitieve wanddecoratie kiest.</p> <h3>Werkt MatchWalls met professionals",
